G,0.0,0.0,0.029518067836761475,-0.016246914863586426,0.04782840609550476,-0.06632477045059204,0.05413365364074707,-0.10711699724197388,0.07170617580413818,-0.12634313106536865,0.03653472661972046,-0.10684448480606079,0.042473942041397095,-0.15818992257118225,0.04321750998497009,-0.18954899907112122,0.04437297582626343,-0.21706891059875488,0.014316856861114502,-0.10446292161941528,0.01256665587425232,-0.13545522093772888,0.012546837329864502,-0.09208178520202637,0.01407518982887268,-0.0686066746711731,-0.0068743228912353516,-0.09534287452697754,-0.008984297513961792,-0.11131131649017334,-0.004991352558135986,-0.06914681196212769,-0.0023991763591766357,-0.055866777896881104,-0.027332782745361328,-0.08207660913467407,-0.028540730476379395,-0.09910792112350464,-0.02266174554824829,-0.07021713256835938,-0.02051869034767151,-0.060455262660980225
G,0.0,0.0,0.03083193302154541,-0.022068500518798828,0.0482141375541687,-0.07272374629974365,0.05488124489784241,-0.11404907703399658,0.0739743709564209,-0.13339900970458984,0.03631594777107239,-0.11338204145431519,0.0433773398399353,-0.165002703666687,0.04566037654876709,-0.19708460569381714,0.04735955595970154,-0.22492527961730957,0.014278680086135864,-0.1102895736694336,0.012378692626953125,-0.1408844292163849,0.012736737728118896,-0.09818905591964722,0.013927221298217773,-0.07615864276885986,-0.007006138563156128,-0.10102438926696777,-0.0087069571018219,-0.11808919906616211,-0.004617631435394287,-0.0753905177116394,-0.002893984317779541,-0.06375139951705933,-0.027243971824645996,-0.08732223510742188,-0.027987241744995117,-0.10659754276275635,-0.021445870399475098,-0.07718092203140259,-0.019888073205947876,-0.06634265184402466
G,0.0,0.0,0.032049864530563354,-0.022877275943756104,0.04924115538597107,-0.07473993301391602,0.05553784966468811,-0.1175263524055481,0.07528549432754517,-0.13483408093452454,0.03730723261833191,-0.11544424295425415,0.04466792941093445,-0.16746464371681213,0.04657366871833801,-0.1990920603275299,0.04823195934295654,-0.22689148783683777,0.01523435115814209,-0.11277234554290771,0.013308733701705933,-0.14407232403755188,0.013567745685577393,-0.10089069604873657,0.014972686767578125,-0.0772513747215271,-0.005860000848770142,-0.10413306951522827,-0.007730066776275635,-0.1218034029006958,-0.0036299526691436768,-0.07840067148208618,-0.0014690160751342773,-0.06474095582962036,-0.026241183280944824,-0.09059888124465942,-0.026618897914886475,-0.10932654142379761,-0.020004451274871826,-0.07938641309738159,-0.01791265606880188,-0.0676087737083435
G,0.0,0.0,0.032360345125198364,-0.024186551570892334,0.049612611532211304,-0.07543623447418213,0.05591580271720886,-0.11815822124481201,0.0762178897857666,-0.13547483086585999,0.037964075803756714,-0.1166505217552185,0.04542732238769531,-0.16857779026031494,0.047216951847076416,-0.200229674577713,0.048715740442276,-0.2280542254447937,0.01580938696861267,-0.11399990320205688,0.013288557529449463,-0.14569374918937683,0.013696938753128052,-0.10264980792999268,0.015588313341140747,-0.07872331142425537,-0.005284368991851807,-0.10530626773834229,-0.00774267315864563,-0.12295946478843689,-0.0037438571453094482,-0.07958471775054932,-0.0012187063694000244,-0.06579291820526123,-0.025714874267578125,-0.09166032075881958,-0.026610225439071655,-0.11038011312484741,-0.0201435387134552,-0.0804184079170227,-0.017749160528182983,-0.06859380006790161
G,0.0,0.0,0.0322074294090271,-0.02407282590866089,0.04944518208503723,-0.07524478435516357,0.05532270669937134,-0.11800271272659302,0.07566002011299133,-0.13557776808738708,0.03768989443778992,-0.1169397234916687,0.04507020115852356,-0.1690235733985901,0.04694831371307373,-0.20039960741996765,0.04838979244232178,-0.22816094756126404,0.01547190546989441,-0.11423206329345703,0.012891709804534912,-0.14579492807388306,0.013555437326431274,-0.10260331630706787,0.015299409627914429,-0.078868567943573,-0.0056494176387786865,-0.10551190376281738,-0.0080738365650177,-0.12312987446784973,-0.003948688507080078,-0.07936364412307739,-0.0016129612922668457,-0.06581789255142212,-0.02617931365966797,-0.09184837341308594,-0.026866048574447632,-0.11047989130020142,-0.02035665512084961,-0.08022814989089966,-0.018216460943222046,-0.06847620010375977
G,0.0,0.0,0.03218609094619751,-0.02445429563522339,0.049212247133255005,-0.07581692934036255,0.05517578125,-0.11842423677444458,0.07568347454071045,-0.1357499659061432,0.03755408525466919,-0.11704891920089722,0.04490947723388672,-0.16906017065048218,0.04668831825256348,-0.20048493146896362,0.048098355531692505,-0.2283099889755249,0.015347003936767578,-0.11436086893081665,0.012765973806381226,-0.14583781361579895,0.01348850131034851,-0.10279101133346558,0.015298336744308472,-0.07895594835281372,-0.0057974159717559814,-0.10564237833023071,-0.008161157369613647,-0.12318173050880432,-0.004015684127807617,-0.07950776815414429,-0.0017032623291015625,-0.065926194190979,-0.026338815689086914,-0.09193748235702515,-0.02692684531211853,-0.11048752069473267,-0.020418137311935425,-0.08037078380584717,-0.01829904317855835,-0.06865096092224121
G,0.0,0.0,0.03189671039581299,-0.024556100368499756,0.04883444309234619,-0.07528913021087646,0.05478045344352722,-0.11772787570953369,0.07524117827415466,-0.13529419898986816,0.03720274567604065,-0.11704123020172119,0.04450759291648865,-0.1689702272415161,0.04628473520278931,-0.200333833694458,0.04769057035446167,-0.22793585062026978,0.015010237693786621,-0.11423426866531372,0.012378156185150146,-0.14564931392669678,0.012967139482498169,-0.10266441106796265,0.01481446623802185,-0.0786178708076477,-0.006119638681411743,-0.10533726215362549,-0.008529901504516602,-0.1229487955570221,-0.004429250955581665,-0.07960242033004761,-0.001919865608215332,-0.0656893253326416,-0.026689976453781128,-0.09150463342666626,-0.027320951223373413,-0.11036616563796997,-0.020861059427261353,-0.0803762674331665,-0.018548816442489624,-0.0684128999710083
G,0.0,0.0,0.031932175159454346,-0.02497309446334839,0.04892653226852417,-0.07520616054534912,0.0545746386051178,-0.1177452802658081,0.07490888237953186,-0.1358412206172943,0.037376999855041504,-0.11698973178863525,0.044427454471588135,-0.16880860924720764,0.046273887157440186,-0.20033401250839233,0.04774057865142822,-0.22795504331588745,0.015233010053634644,-0.11425608396530151,0.012498408555984497,-0.1456238031387329,0.013012975454330444,-0.10274338722229004,0.014808684587478638,-0.07868552207946777,-0.005818575620651245,-0.10542678833007812,-0.008407294750213623,-0.12291198968887329,-0.004323393106460571,-0.07971817255020142,-0.0016754567623138428,-0.06580942869186401,-0.026307880878448486,-0.09162253141403198,-0.027199983596801758,-0.1102147102355957,-0.020718425512313843,-0.08023303747177124,-0.018215984106063843,-0.06830251216888428
G,0.0,0.0,0.031865090131759644,-0.02474266290664673,0.04878592491149902,-0.07571655511856079,0.05435532331466675,-0.11802387237548828,0.07465997338294983,-0.13526800274848938,0.037107229232788086,-0.11649328470230103,0.04439425468444824,-0.16808250546455383,0.04628106951713562,-0.19945111870765686,0.04774665832519531,-0.22699588537216187,0.014917254447937012,-0.1139143705368042,0.012354105710983276,-0.14525729417800903,0.013062506914138794,-0.1025117039680481,0.014793336391448975,-0.07829028367996216,-0.006182819604873657,-0.1051018238067627,-0.008558422327041626,-0.1221780776977539,-0.004370599985122681,-0.0789608359336853,-0.0020136237144470215,-0.06494826078414917,-0.026759713888168335,-0.09131330251693726,-0.027362823486328125,-0.10959672927856445,-0.020807117223739624,-0.07963073253631592,-0.018574059009552002,-0.06776022911071777
G,0.0,0.0,0.03221216797828674,-0.024828433990478516,0.0491461455821991,-0.07591325044631958,0.054814040660858154,-0.11823052167892456,0.07507643103599548,-0.13551786541938782,0.03736943006515503,-0.11652302742004395,0.04470407962799072,-0.1682145595550537,0.046514302492141724,-0.19968032836914062,0.04798915982246399,-0.22726291418075562,0.01527714729309082,-0.11379063129425049,0.012810170650482178,-0.14532220363616943,0.0133877694606781,-0.10261297225952148,0.015179961919784546,-0.07827109098434448,-0.005773574113845825,-0.10501909255981445,-0.008112519979476929,-0.12242412567138672,-0.004034578800201416,-0.07906067371368408,-0.0016057491302490234,-0.06495040655136108,-0.02623659372329712,-0.09128451347351074,-0.026870906352996826,-0.10981208086013794,-0.0204085111618042,-0.07975268363952637,-0.018118351697921753,-0.0678173303604126
